"year","institution","country","key","count","pc"
2015,"Victoria University of Wellington","nz","closed",1121,66.8854415274463
2015,"Victoria University of Wellington","nz","bronze",192,11.4558472553699
2015,"Victoria University of Wellington","nz","green",177,10.5608591885442
2015,"Victoria University of Wellington","nz","gold",119,7.10023866348449
2015,"Victoria University of Wellington","nz","hybrid",39,2.32696897374702
2015,"Victoria University of Wellington","nz","diamond",28,1.67064439140811
2015,"University of Canterbury","nz","closed",843,62.1681415929204
2015,"University of Canterbury","nz","green",162,11.9469026548673
2015,"University of Canterbury","nz","bronze",141,10.3982300884956
2015,"University of Canterbury","nz","gold",130,9.58702064896755
2015,"University of Canterbury","nz","hybrid",53,3.90855457227139
2015,"University of Canterbury","nz","diamond",27,1.99115044247788
2015,"Lincoln University","nz","closed",190,56.2130177514793
2015,"Lincoln University","nz","bronze",51,15.0887573964497
2015,"Lincoln University","nz","gold",47,13.905325443787
2015,"Lincoln University","nz","green",31,9.17159763313609
2015,"Lincoln University","nz","hybrid",15,4.43786982248521
2015,"Lincoln University","nz","diamond",4,1.18343195266272
2015,"University of Otago","nz","closed",1671,59.5297470609191
2015,"University of Otago","nz","bronze",428,15.2475952974706
2015,"University of Otago","nz","gold",352,12.5400783754898
2015,"University of Otago","nz","green",196,6.98254364089776
2015,"University of Otago","nz","hybrid",112,3.99002493765586
2015,"University of Otago","nz","diamond",48,1.7100106875668
2015,"University of Melbourne","au","closed",5184,54.6086590119035
2015,"University of Melbourne","au","bronze",1448,15.2533445696829
2015,"University of Melbourne","au","gold",1207,12.7146318339829
2015,"University of Melbourne","au","green",1097,11.5558832824186
2015,"University of Melbourne","au","hybrid",443,4.66659643948172
2015,"University of Melbourne","au","diamond",114,1.20088486253029
2015,"Australian National University","au","closed",2926,55.3956834532374
2015,"Australian National University","au","bronze",808,15.2972358954941
2015,"Australian National University","au","green",750,14.1991669822037
2015,"Australian National University","au","gold",502,9.50397576675502
2015,"Australian National University","au","hybrid",194,3.67285119273003
2015,"Australian National University","au","diamond",102,1.9310867095797
2015,"University of Sydney","au","closed",5628,58.5396297066778
2015,"University of Sydney","au","bronze",1418,14.749323902642
2015,"University of Sydney","au","gold",1116,11.608071562305
2015,"University of Sydney","au","green",878,9.13251508217183
2015,"University of Sydney","au","hybrid",400,4.16059912627418
2015,"University of Sydney","au","diamond",174,1.80986061992927
2015,"University of Queensland","au","closed",5355,61.2069950851526
2015,"University of Queensland","au","gold",1088,12.4357069379358
2015,"University of Queensland","au","bronze",1075,12.2871185278318
2015,"University of Queensland","au","green",813,9.2924905703509
2015,"University of Queensland","au","hybrid",343,3.92044805120585
2015,"University of Queensland","au","diamond",75,0.857240827523146
2015,"University of Western Australia","au","closed",2488,52.126545149801
2015,"University of Western Australia","au","bronze",735,15.3991200502828
2015,"University of Western Australia","au","green",657,13.7649277184161
2015,"University of Western Australia","au","gold",611,12.8011732662895
2015,"University of Western Australia","au","hybrid",212,4.44165095327886
2015,"University of Western Australia","au","diamond",70,1.4665828619317
2015,"University of Adelaide","au","closed",2750,60.4395604395604
2015,"University of Adelaide","au","bronze",645,14.1758241758242
2015,"University of Adelaide","au","gold",464,10.1978021978022
2015,"University of Adelaide","au","green",435,9.56043956043956
2015,"University of Adelaide","au","hybrid",184,4.04395604395604
2015,"University of Adelaide","au","diamond",72,1.58241758241758
2015,"Monash University","au","closed",4581,59.501233926484
2015,"Monash University","au","bronze",1138,14.7811404078452
2015,"Monash University","au","gold",832,10.8065982595142
2015,"Monash University","au","green",773,10.0402649694766
2015,"Monash University","au","hybrid",293,3.80568905052604
2015,"Monash University","au","diamond",82,1.06507338615405
2015,"UNSW Sydney","au","closed",5385,62.7037727061015
2015,"UNSW Sydney","au","bronze",984,11.4578481602236
2015,"UNSW Sydney","au","green",923,10.7475547275268
2015,"UNSW Sydney","au","gold",885,10.3050768514206
2015,"UNSW Sydney","au","hybrid",304,3.53982300884956
2015,"UNSW Sydney","au","diamond",107,1.24592454587797
2016,"University of Auckland","nz","closed",2770,60.1258953766008
2016,"University of Auckland","nz","bronze",563,12.2205339700456
2016,"University of Auckland","nz","green",517,11.2220533970046
2016,"University of Auckland","nz","gold",501,10.8747558063816
2016,"University of Auckland","nz","hybrid",181,3.92880399392229
2016,"University of Auckland","nz","diamond",75,1.62795745604515
2016,"Auckland University of Technology","nz","closed",798,66.3893510815308
2016,"Auckland University of Technology","nz","green",164,13.6439267886855
2016,"Auckland University of Technology","nz","gold",103,8.56905158069883
2016,"Auckland University of Technology","nz","bronze",80,6.65557404326123
2016,"Auckland University of Technology","nz","hybrid",37,3.07820299500832
2016,"Auckland University of Technology","nz","diamond",20,1.66389351081531
2016,"University of Waikato","nz","closed",556,56.4467005076142
2016,"University of Waikato","nz","green",186,18.8832487309645
2016,"University of Waikato","nz","bronze",86,8.73096446700508
2016,"University of Waikato","nz","gold",64,6.49746192893401
2016,"University of Waikato","nz","diamond",50,5.0761421319797
2016,"University of Waikato","nz","hybrid",43,4.36548223350254
2016,"Massey University","nz","closed",1137,66.4135514018692
2016,"Massey University","nz","gold",176,10.2803738317757
2016,"Massey University","nz","bronze",155,9.05373831775701
2016,"Massey University","nz","green",132,7.71028037383178
2016,"Massey University","nz","hybrid",86,5.02336448598131
2016,"Massey University","nz","diamond",26,1.51869158878505
2016,"Victoria University of Wellington","nz","closed",1190,67.2316384180791
2016,"Victoria University of Wellington","nz","green",239,13.5028248587571
2016,"Victoria University of Wellington","nz","bronze",173,9.77401129943503
2016,"Victoria University of Wellington","nz","gold",90,5.08474576271187
2016,"Victoria University of Wellington","nz","hybrid",51,2.88135593220339
2016,"Victoria University of Wellington","nz","diamond",27,1.52542372881356
2016,"University of Canterbury","nz","closed",822,61.9909502262443
2016,"University of Canterbury","nz","green",152,11.4630467571644
2016,"University of Canterbury","nz","bronze",143,10.7843137254902
2016,"University of Canterbury","nz","gold",113,8.52187028657617
2016,"University of Canterbury","nz","hybrid",74,5.58069381598793
2016,"University of Canterbury","nz","diamond",22,1.65912518853695
2016,"Lincoln University","nz","closed",232,57.1428571428571
2016,"Lincoln University","nz","bronze",58,14.2857142857143
2016,"Lincoln University","nz","gold",51,12.5615763546798
2016,"Lincoln University","nz","hybrid",38,9.35960591133005
2016,"Lincoln University","nz","green",24,5.91133004926108
2016,"Lincoln University","nz","diamond",3,0.738916256157635
2016,"University of Otago","nz","closed",1661,58.6511299435028
2016,"University of Otago","nz","bronze",416,14.6892655367232
2016,"University of Otago","nz","gold",360,12.7118644067797
2016,"University of Otago","nz","green",219,7.73305084745763
2016,"University of Otago","nz","hybrid",115,4.06073446327684
2016,"University of Otago","nz","diamond",61,2.15395480225989
2016,"University of Melbourne","au","closed",4930,49.9291067449868
2016,"University of Melbourne","au","green",1535,15.5458780636014
2016,"University of Melbourne","au","bronze",1411,14.2900546890824
2016,"University of Melbourne","au","gold",1345,13.6216325703869
2016,"University of Melbourne","au","hybrid",497,5.03342110593478
2016,"University of Melbourne","au","diamond",156,1.5799068260077
2016,"Australian National University","au","closed",2787,51.7164594544442
2016,"Australian National University","au","green",937,17.3872703655595
2016,"Australian National University","au","bronze",830,15.4017442939321
2016,"Australian National University","au","gold",504,9.3523844869178
2016,"Australian National University","au","hybrid",221,4.10094637223975
2016,"Australian National University","au","diamond",110,2.04119502690666
2016,"University of Sydney","au","closed",5734,56.6824831949387
2016,"University of Sydney","au","bronze",1427,14.1063661526295
2016,"University of Sydney","au","gold",1261,12.4654013444049
2016,"University of Sydney","au","green",1092,10.7947805456702
2016,"University of Sydney","au","hybrid",433,4.28034796362199
2016,"University of Sydney","au","diamond",169,1.67062079873468
2016,"University of Queensland","au","closed",5175,58.4877938517179
2016,"University of Queensland","au","gold",1179,13.3250452079566
2016,"University of Queensland","au","bronze",1059,11.9688065099458
2016,"University of Queensland","au","green",991,11.2002712477396
2016,"University of Queensland","au","hybrid",327,3.69575045207957
2016,"University of Queensland","au","diamond",117,1.32233273056058
2016,"University of Western Australia","au","closed",2503,48.6397201710066
2016,"University of Western Australia","au","green",806,15.6626506024096
2016,"University of Western Australia","au","bronze",767,14.9047804119705
2016,"University of Western Australia","au","gold",731,14.2052079284881
2016,"University of Western Australia","au","hybrid",240,4.66381655654878
2016,"University of Western Australia","au","diamond",99,1.92382432957637
2016,"University of Adelaide","au","closed",2723,58.2335329341317
2016,"University of Adelaide","au","bronze",606,12.9597946963216
2016,"University of Adelaide","au","green",521,11.142001710864
2016,"University of Adelaide","au","gold",500,10.6928999144568
2016,"University of Adelaide","au","hybrid",215,4.59794696321642
2016,"University of Adelaide","au","diamond",111,2.37382378100941
2016,"Monash University","au","closed",4603,56.4854583384464
2016,"Monash University","au","bronze",1150,14.1121610013499
2016,"Monash University","au","green",1022,12.5414161246779
2016,"Monash University","au","gold",945,11.5965149098049
2016,"Monash University","au","hybrid",306,3.75506197079396
2016,"Monash University","au","diamond",123,1.50938765492698
2016,"UNSW Sydney","au","closed",5336,60.5744125326371
2016,"UNSW Sydney","au","green",1121,12.7256215234419
2016,"UNSW Sydney","au","bronze",958,10.8752412305597
2016,"UNSW Sydney","au","gold",951,10.7957770462027
2016,"UNSW Sydney","au","hybrid",344,3.90509705982518
2016,"UNSW Sydney","au","diamond",99,1.12385060733341
2017,"University of Auckland","nz","closed",2614,57.5010998680158
2017,"University of Auckland","nz","gold",566,12.4505059392873
2017,"University of Auckland","nz","green",561,12.3405191377035
2017,"University of Auckland","nz","bronze",534,11.7465904091509
2017,"University of Auckland","nz","hybrid",201,4.42146942366916
2017,"University of Auckland","nz","diamond",70,1.53981522217334
2017,"Auckland University of Technology","nz","closed",828,61.2879348630644
2017,"Auckland University of Technology","nz","green",187,13.8415988156921
2017,"Auckland University of Technology","nz","gold",159,11.7690599555885
2017,"Auckland University of Technology","nz","bronze",91,6.73575129533679
2017,"Auckland University of Technology","nz","hybrid",50,3.70096225018505
2017,"Auckland University of Technology","nz","diamond",36,2.66469282013323
2017,"University of Waikato","nz","closed",1307,71.9317556411668
2017,"University of Waikato","nz","green",205,11.2823335167859
2017,"University of Waikato","nz","gold",94,5.17336268574573
2017,"University of Waikato","nz","bronze",91,5.00825536598789
2017,"University of Waikato","nz","diamond",62,3.41221794166208
2017,"University of Waikato","nz","hybrid",58,3.19207484865162
2017,"Massey University","nz","closed",1189,62.7440633245383
2017,"Massey University","nz","gold",235,12.401055408971
2017,"Massey University","nz","bronze",186,9.81530343007916
2017,"Massey University","nz","green",158,8.3377308707124
2017,"Massey University","nz","hybrid",88,4.64379947229551
2017,"Massey University","nz","diamond",39,2.05804749340369
2017,"Victoria University of Wellington","nz","closed",1240,63.8188368502316
2017,"Victoria University of Wellington","nz","green",246,12.6608337622234
2017,"Victoria University of Wellington","nz","bronze",195,10.036026762738
2017,"Victoria University of Wellington","nz","gold",152,7.82295419454452
2017,"Victoria University of Wellington","nz","hybrid",69,3.55120946989192
2017,"Victoria University of Wellington","nz","diamond",41,2.11013896037056
2017,"University of Canterbury","nz","closed",818,57.4438202247191
2017,"University of Canterbury","nz","green",179,12.5702247191011
2017,"University of Canterbury","nz","gold",170,11.938202247191
2017,"University of Canterbury","nz","bronze",135,9.48033707865168
2017,"University of Canterbury","nz","hybrid",89,6.25
2017,"University of Canterbury","nz","diamond",33,2.31741573033708
2017,"Lincoln University","nz","closed",250,57.6036866359447
2017,"Lincoln University","nz","gold",60,13.8248847926267
2017,"Lincoln University","nz","bronze",49,11.2903225806452
2017,"Lincoln University","nz","hybrid",34,7.83410138248848
2017,"Lincoln University","nz","green",30,6.91244239631336
2017,"Lincoln University","nz","diamond",11,2.53456221198157
2017,"University of Otago","nz","closed",1714,55.9764859568909
2017,"University of Otago","nz","gold",468,15.2841280209014
2017,"University of Otago","nz","bronze",382,12.4755062050947
2017,"University of Otago","nz","green",288,9.40561724363161
2017,"University of Otago","nz","hybrid",148,4.83344219464402
2017,"University of Otago","nz","diamond",62,2.02482037883736
2017,"University of Melbourne","au","closed",5083,48.1983690498767
2017,"University of Melbourne","au","green",1711,16.224160819268
2017,"University of Melbourne","au","gold",1552,14.7164801820595
2017,"University of Melbourne","au","bronze",1522,14.4320121373032
2017,"University of Melbourne","au","hybrid",499,4.73165181111322
2017,"University of Melbourne","au","diamond",179,1.69732600037929
2017,"Australian National University","au","closed",2587,47.4330766409974
2017,"Australian National University","au","green",1056,19.3619361936194
2017,"Australian National University","au","bronze",896,16.4283094976164
2017,"Australian National University","au","gold",552,10.1210121012101
2017,"Australian National University","au","hybrid",257,4.71213788045471
2017,"Australian National University","au","diamond",106,1.94352768610194
2017,"University of Sydney","au","closed",5701,53.7070183702308
2017,"University of Sydney","au","gold",1495,14.0838436175224
2017,"University of Sydney","au","bronze",1473,13.876589731512
2017,"University of Sydney","au","green",1321,12.4446537918041
2017,"University of Sydney","au","hybrid",432,4.06971267074894
2017,"University of Sydney","au","diamond",193,1.81818181818182
2017,"University of Queensland","au","closed",5152,57.0290015497011
2017,"University of Queensland","au","gold",1377,15.2424175337613
2017,"University of Queensland","au","bronze",1054,11.667035643126
2017,"University of Queensland","au","green",995,11.0139473101616
2017,"University of Queensland","au","hybrid",327,3.61965906575161
2017,"University of Queensland","au","diamond",129,1.42793889749834
2017,"University of Western Australia","au","closed",2529,48.6533282031551
2017,"University of Western Australia","au","green",838,16.1215852250866
2017,"University of Western Australia","au","gold",785,15.1019622931897
2017,"University of Western Australia","au","bronze",736,14.1592920353982
2017,"University of Western Australia","au","hybrid",231,4.4440169295883
2017,"University of Western Australia","au","diamond",79,1.51981531358215
2017,"University of Adelaide","au","closed",2529,54.9424288507495
2017,"University of Adelaide","au","bronze",615,13.3608516185097
2017,"University of Adelaide","au","gold",613,13.317401694547
2017,"University of Adelaide","au","green",546,11.8618292417988
2017,"University of Adelaide","au","hybrid",204,4.43189224418857
2017,"University of Adelaide","au","diamond",96,2.08559635020639
2017,"Monash University","au","closed",5152,54.7037587598216
2017,"Monash University","au","bronze",1397,14.8332979401147
2017,"Monash University","au","green",1218,12.93268209811
2017,"Monash University","au","gold",1161,12.3274580590359
2017,"Monash University","au","hybrid",349,3.70566999362922
2017,"Monash University","au","diamond",141,1.4971331492886
2017,"UNSW Sydney","au","closed",5363,57.6356797420742
2017,"UNSW Sydney","au","green",1343,14.433100483611
2017,"UNSW Sydney","au","gold",1186,12.745835572273
2017,"UNSW Sydney","au","bronze",951,10.2203116603976
2017,"UNSW Sydney","au","hybrid",336,3.61096184846857
2017,"UNSW Sydney","au","diamond",126,1.35411069317571
2018,"University of Auckland","nz","closed",2688,56.4943253467844
2018,"University of Auckland","nz","gold",647,13.5981504833964
2018,"University of Auckland","nz","green",582,12.2320302648171
2018,"University of Auckland","nz","bronze",551,11.5804960067255
2018,"University of Auckland","nz","hybrid",197,4.14039512400168
2018,"University of Auckland","nz","diamond",93,1.95460277427491
2018,"Auckland University of Technology","nz","closed",824,60.9467455621302
2018,"Auckland University of Technology","nz","gold",180,13.3136094674556
2018,"Auckland University of Technology","nz","green",151,11.1686390532544
2018,"Auckland University of Technology","nz","bronze",108,7.98816568047337
2018,"Auckland University of Technology","nz","hybrid",49,3.62426035502959
2018,"Auckland University of Technology","nz","diamond",40,2.9585798816568
2018,"University of Waikato","nz","closed",604,58.1328200192493
2018,"University of Waikato","nz","green",191,18.3830606352262
2018,"University of Waikato","nz","gold",93,8.95091434071222
2018,"University of Waikato","nz","bronze",77,7.41097208854668
2018,"University of Waikato","nz","hybrid",45,4.33108758421559
2018,"University of Waikato","nz","diamond",29,2.79114533205005
2018,"Massey University","nz","closed",1015,58.1328751431844
2018,"Massey University","nz","gold",261,14.9484536082474
2018,"Massey University","nz","bronze",176,10.0801832760596
2018,"Massey University","nz","green",167,9.56471935853379
2018,"Massey University","nz","hybrid",77,4.41008018327606
2018,"Massey University","nz","diamond",50,2.86368843069874
2018,"Victoria University of Wellington","nz","closed",1134,60.0953895071542
2018,"Victoria University of Wellington","nz","green",299,15.8452570217276
2018,"Victoria University of Wellington","nz","bronze",168,8.90302066772655
2018,"Victoria University of Wellington","nz","gold",166,8.79703232644409
2018,"Victoria University of Wellington","nz","hybrid",65,3.44462109167992
2018,"Victoria University of Wellington","nz","diamond",55,2.91467938526762
2018,"University of Canterbury","nz","closed",871,58.2219251336898
2018,"University of Canterbury","nz","gold",196,13.1016042780749
2018,"University of Canterbury","nz","green",183,12.2326203208556
2018,"University of Canterbury","nz","bronze",153,10.2272727272727
2018,"University of Canterbury","nz","hybrid",55,3.67647058823529
2018,"University of Canterbury","nz","diamond",38,2.54010695187166
2018,"Lincoln University","nz","closed",256,58.1818181818182
2018,"Lincoln University","nz","gold",68,15.4545454545455
2018,"Lincoln University","nz","bronze",43,9.77272727272727
2018,"Lincoln University","nz","green",39,8.86363636363636
2018,"Lincoln University","nz","hybrid",25,5.68181818181818
2018,"Lincoln University","nz","diamond",9,2.04545454545455
2018,"University of Otago","nz","closed",1636,53.9222148978247
2018,"University of Otago","nz","gold",518,17.0731707317073
2018,"University of Otago","nz","bronze",411,13.5464733025709
2018,"University of Otago","nz","green",287,9.45945945945946
2018,"University of Otago","nz","hybrid",117,3.85629531970995
2018,"University of Otago","nz","diamond",65,2.14238628872775
2018,"University of Melbourne","au","closed",5200,46.7289719626168
2018,"University of Melbourne","au","gold",1791,16.0945363048167
2018,"University of Melbourne","au","green",1775,15.950754852624
2018,"University of Melbourne","au","bronze",1530,13.7491013659238
2018,"University of Melbourne","au","hybrid",644,5.78720345075485
2018,"University of Melbourne","au","diamond",188,1.68943206326384
2018,"Australian National University","au","closed",2639,48.3865053171984
2018,"Australian National University","au","green",1074,19.6919691969197
2018,"Australian National University","au","bronze",809,14.8331499816648
2018,"Australian National University","au","gold",581,10.6527319398607
2018,"Australian National University","au","hybrid",230,4.21708837550422
2018,"Australian National University","au","diamond",121,2.21855518885222
2018,"University of Sydney","au","closed",5840,52.8698171283723
2018,"University of Sydney","au","gold",1660,15.0280644577223
2018,"University of Sydney","au","bronze",1607,14.5482527611805
2018,"University of Sydney","au","green",1271,11.5064276661235
2018,"University of Sydney","au","hybrid",499,4.51747238819482
2018,"University of Sydney","au","diamond",169,1.52996559840666
2018,"University of Queensland","au","closed",5118,54.1415423675024
2018,"University of Queensland","au","gold",1502,15.8891357241087
2018,"University of Queensland","au","bronze",1177,12.4510737332064
2018,"University of Queensland","au","green",1071,11.3297365915582
2018,"University of Queensland","au","hybrid",414,4.37956204379562
2018,"University of Queensland","au","diamond",171,1.80894953982863
2018,"University of Western Australia","au","closed",2640,48.8888888888889
2018,"University of Western Australia","au","gold",850,15.7407407407407
2018,"University of Western Australia","au","green",839,15.537037037037
2018,"University of Western Australia","au","bronze",731,13.537037037037
2018,"University of Western Australia","au","hybrid",253,4.68518518518519
2018,"University of Western Australia","au","diamond",87,1.61111111111111
2018,"University of Adelaide","au","closed",2568,53.8364779874214
2018,"University of Adelaide","au","gold",709,14.8637316561845
2018,"University of Adelaide","au","bronze",639,13.3962264150943
2018,"University of Adelaide","au","green",533,11.1740041928721
2018,"University of Adelaide","au","hybrid",210,4.40251572327044
2018,"University of Adelaide","au","diamond",111,2.32704402515723
2018,"Monash University","au","closed",4964,51.4350844472075
2018,"Monash University","au","green",1398,14.4855455393224
2018,"Monash University","au","bronze",1394,14.4440990570925
2018,"Monash University","au","gold",1319,13.6669775152834
2018,"Monash University","au","hybrid",426,4.41405035747591
2018,"Monash University","au","diamond",150,1.55424308361828
2018,"UNSW Sydney","au","closed",5085,53.0793319415449
2018,"UNSW Sydney","au","green",1478,15.4279749478079
2018,"UNSW Sydney","au","gold",1335,13.9352818371608
2018,"UNSW Sydney","au","bronze",1120,11.6910229645094
2018,"UNSW Sydney","au","hybrid",398,4.1544885177453
2018,"UNSW Sydney","au","diamond",164,1.71189979123173
2019,"University of Auckland","nz","closed",2982,57.3682185455945
2019,"University of Auckland","nz","gold",788,15.1596767987688
2019,"University of Auckland","nz","green",568,10.9272797229704
2019,"University of Auckland","nz","bronze",484,9.31127356675644
2019,"University of Auckland","nz","hybrid",262,5.04040015390535
2019,"University of Auckland","nz","diamond",114,2.19315121200462
2019,"Auckland University of Technology","nz","closed",819,57.5949367088608
2019,"Auckland University of Technology","nz","gold",233,16.3853727144866
2019,"Auckland University of Technology","nz","green",166,11.6736990154712
2019,"Auckland University of Technology","nz","bronze",87,6.11814345991561
2019,"Auckland University of Technology","nz","hybrid",66,4.64135021097046
2019,"Auckland University of Technology","nz","diamond",51,3.58649789029536
2019,"University of Waikato","nz","closed",641,59.5171773444754
2019,"University of Waikato","nz","green",166,15.4131847725162
2019,"University of Waikato","nz","gold",123,11.4206128133705
2019,"University of Waikato","nz","bronze",72,6.68523676880223
2019,"University of Waikato","nz","hybrid",40,3.71402042711235
2019,"University of Waikato","nz","diamond",35,3.24976787372331
2019,"Massey University","nz","closed",1014,56.0840707964602
2019,"Massey University","nz","gold",326,18.0309734513274
2019,"Massey University","nz","bronze",153,8.46238938053097
2019,"Massey University","nz","green",149,8.24115044247788
2019,"Massey University","nz","hybrid",119,6.58185840707965
2019,"Massey University","nz","diamond",47,2.59955752212389
2019,"Victoria University of Wellington","nz","closed",1075,55.8731808731809
2019,"Victoria University of Wellington","nz","green",326,16.9438669438669
2019,"Victoria University of Wellington","nz","gold",211,10.966735966736
2019,"Victoria University of Wellington","nz","bronze",196,10.1871101871102
2019,"Victoria University of Wellington","nz","hybrid",60,3.11850311850312
2019,"Victoria University of Wellington","nz","diamond",56,2.91060291060291
2019,"University of Canterbury","nz","closed",855,56.7352355673524
2019,"University of Canterbury","nz","gold",226,14.9966821499668
2019,"University of Canterbury","nz","green",188,12.4751161247512
2019,"University of Canterbury","nz","bronze",122,8.09555408095554
2019,"University of Canterbury","nz","hybrid",80,5.3085600530856
2019,"University of Canterbury","nz","diamond",36,2.38885202388852
2019,"Lincoln University","nz","closed",276,59.1006423982869
2019,"Lincoln University","nz","gold",102,21.8415417558887
2019,"Lincoln University","nz","bronze",35,7.49464668094218
2019,"Lincoln University","nz","hybrid",24,5.13918629550321
2019,"Lincoln University","nz","green",23,4.92505353319058
2019,"Lincoln University","nz","diamond",7,1.49892933618844
2019,"University of Otago","nz","closed",1685,53.5090504922198
2019,"University of Otago","nz","gold",576,18.2915211178152
2019,"University of Otago","nz","bronze",351,11.1463956811686
2019,"University of Otago","nz","green",283,8.98697999364878
2019,"University of Otago","nz","hybrid",184,5.84312480152429
2019,"University of Otago","nz","diamond",70,2.22292791362337
2019,"University of Melbourne","au","closed",5543,45.3007518796992
2019,"University of Melbourne","au","gold",2186,17.8653154625695
2019,"University of Melbourne","au","green",1984,16.2144491663942
2019,"University of Melbourne","au","bronze",1602,13.0925138934292
2019,"University of Melbourne","au","hybrid",711,5.81072245831971
2019,"University of Melbourne","au","diamond",210,1.7162471395881
2019,"Australian National University","au","closed",2649,46.8932554434413
2019,"Australian National University","au","green",1102,19.5078775004426
2019,"Australian National University","au","bronze",793,14.037882811117
2019,"Australian National University","au","gold",665,11.7719950433705
2019,"Australian National University","au","hybrid",326,5.77093290847938
2019,"Australian National University","au","diamond",114,2.01805629314923
2019,"University of Sydney","au","closed",6557,53.4523518382653
2019,"University of Sydney","au","gold",2077,16.9316051194261
2019,"University of Sydney","au","bronze",1472,11.9996739219043
2019,"University of Sydney","au","green",1414,11.5268606831336
2019,"University of Sydney","au","hybrid",567,4.62215700660308
2019,"University of Sydney","au","diamond",180,1.46735143066764
2019,"University of Queensland","au","closed",5360,54.4936966246442
2019,"University of Queensland","au","gold",1682,17.1004473363156
2019,"University of Queensland","au","green",1101,11.1935746238308
2019,"University of Queensland","au","bronze",1057,10.7462383082554
2019,"University of Queensland","au","hybrid",461,4.68686457909719
2019,"University of Queensland","au","diamond",175,1.77917852785685
2019,"University of Western Australia","au","closed",2757,49.6309630963096
2019,"University of Western Australia","au","gold",941,16.9396939693969
2019,"University of Western Australia","au","green",813,14.6354635463546
2019,"University of Western Australia","au","bronze",698,12.5652565256526
2019,"University of Western Australia","au","hybrid",269,4.84248424842484
2019,"University of Western Australia","au","diamond",77,1.38613861386139
2019,"University of Adelaide","au","closed",2752,53.7920250195465
2019,"University of Adelaide","au","gold",805,15.7349491790461
2019,"University of Adelaide","au","green",625,12.21657544957
2019,"University of Adelaide","au","bronze",556,10.8678655199375
2019,"University of Adelaide","au","hybrid",268,5.23846755277561
2019,"University of Adelaide","au","diamond",110,2.15011727912432
2019,"Monash University","au","closed",5164,49.9323148327209
2019,"Monash University","au","gold",1695,16.3894797911429
2019,"Monash University","au","green",1444,13.9624830787082
2019,"Monash University","au","bronze",1387,13.4113324308644
2019,"Monash University","au","hybrid",479,4.63159930380971
2019,"Monash University","au","diamond",173,1.67279056275382
2019,"UNSW Sydney","au","closed",5302,51.5658432211632
2019,"UNSW Sydney","au","gold",1625,15.8043182260261
2019,"UNSW Sydney","au","green",1602,15.5806263372885
2019,"UNSW Sydney","au","bronze",1131,10.9998054853141
2019,"UNSW Sydney","au","hybrid",446,4.33767749465085
2019,"UNSW Sydney","au","diamond",176,1.71172923555728
2020,"University of Auckland","nz","closed",3002,54.4531108289498
2020,"University of Auckland","nz","gold",945,17.1413023762017
2020,"University of Auckland","nz","green",612,11.1010339198259
2020,"University of Auckland","nz","bronze",485,8.79738799201886
2020,"University of Auckland","nz","hybrid",345,6.25793578813713
2020,"University of Auckland","nz","diamond",124,2.24922909486668
2020,"Auckland University of Technology","nz","closed",828,55.8704453441296
2020,"Auckland University of Technology","nz","gold",283,19.0958164642375
2020,"Auckland University of Technology","nz","green",170,11.4709851551957
2020,"Auckland University of Technology","nz","hybrid",81,5.46558704453441
2020,"Auckland University of Technology","nz","bronze",74,4.99325236167341
2020,"Auckland University of Technology","nz","diamond",46,3.10391363022942
2020,"University of Waikato","nz","closed",588,52.8776978417266
2020,"University of Waikato","nz","gold",157,14.1187050359712
2020,"University of Waikato","nz","green",157,14.1187050359712
2020,"University of Waikato","nz","hybrid",102,9.1726618705036
2020,"University of Waikato","nz","bronze",68,6.11510791366906
2020,"University of Waikato","nz","diamond",40,3.59712230215827
2020,"Massey University","nz","closed",1131,55.3056234718826
2020,"Massey University","nz","gold",420,20.5378973105134
2020,"Massey University","nz","green",187,9.14425427872861
2020,"Massey University","nz","bronze",140,6.84596577017115
2020,"Massey University","nz","hybrid",116,5.67237163814181
2020,"Massey University","nz","diamond",51,2.49388753056235
2020,"Victoria University of Wellington","nz","closed",1058,52.8207688467299
2020,"Victoria University of Wellington","nz","green",412,20.5691462805791
2020,"Victoria University of Wellington","nz","gold",257,12.8307538691962
2020,"Victoria University of Wellington","nz","bronze",119,5.94108836744883
2020,"Victoria University of Wellington","nz","hybrid",104,5.19221168247629
2020,"Victoria University of Wellington","nz","diamond",53,2.64603095356965
2020,"University of Canterbury","nz","closed",809,51.4631043256997
2020,"University of Canterbury","nz","gold",262,16.6666666666667
2020,"University of Canterbury","nz","green",206,13.1043256997455
2020,"University of Canterbury","nz","bronze",150,9.54198473282443
2020,"University of Canterbury","nz","hybrid",106,6.74300254452926
2020,"University of Canterbury","nz","diamond",39,2.48091603053435
2020,"Lincoln University","nz","closed",245,53.3769063180828
2020,"Lincoln University","nz","gold",117,25.4901960784314
2020,"Lincoln University","nz","hybrid",34,7.40740740740741
2020,"Lincoln University","nz","green",30,6.5359477124183
2020,"Lincoln University","nz","bronze",29,6.31808278867102
2020,"Lincoln University","nz","diamond",4,0.871459694989107
2020,"University of Otago","nz","closed",1723,50
2020,"University of Otago","nz","gold",715,20.7486941381312
2020,"University of Otago","nz","bronze",337,9.77945443993035
2020,"University of Otago","nz","green",328,9.51828206616367
2020,"University of Otago","nz","hybrid",253,7.34184561810795
2020,"University of Otago","nz","diamond",90,2.61172373766686
2020,"University of Melbourne","au","closed",5383,42.0185777847163
