"year","institution","oa_type","value","pc"
2020,"UNSW Sydney","gold",2194,18.4789017097616
2020,"UNSW Sydney","hybrid",1711,14.4108481428451
2020,"UNSW Sydney","green",1485,12.5073696622589
2020,"UNSW Sydney","bronze",704,5.92941969173756
2020,"UNSW Sydney","diamond",252,2.12246273056515
2021,"University of Melbourne","closed",5582,36.937533086289
2021,"University of Melbourne","gold",3496,23.1339332980413
2021,"University of Melbourne","hybrid",2543,16.8276866066702
2021,"University of Melbourne","green",1975,13.0690841715193
2021,"University of Melbourne","bronze",1230,8.13922710428798
2021,"University of Melbourne","diamond",286,1.89253573319217
2021,"Australian National University","closed",2627,42.6322622525154
2021,"Australian National University","gold",1142,18.5329438493995
2021,"Australian National University","hybrid",952,15.44952937358
2021,"Australian National University","green",785,12.739370334307
2021,"Australian National University","bronze",516,8.37390457643622
2021,"Australian National University","diamond",140,2.27198961376177
2021,"University of Sydney","closed",6168,43.0786422684733
2021,"University of Sydney","gold",3194,22.3075848582204
2021,"University of Sydney","hybrid",1813,12.6623830143875
2021,"University of Sydney","green",1796,12.5436513479536
2021,"University of Sydney","bronze",1041,7.27056851515575
2021,"University of Sydney","diamond",306,2.13716999580947
2021,"University of Queensland","closed",5497,45.8886384506219
2021,"University of Queensland","gold",2660,22.2055263377577
2021,"University of Queensland","hybrid",1492,12.4551298105017
2021,"University of Queensland","green",1253,10.4599716169964
2021,"University of Queensland","bronze",821,6.85366057266884
2021,"University of Queensland","diamond",256,2.13707321145338
2021,"University of Western Australia","closed",2532,40.4666773214
2021,"University of Western Australia","gold",1421,22.7105641681317
